,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,CLM_AMT,CLM_COUNT,EXPOSURE
7192,255651046,0,1940-07-19,59.0,0,9.0,25000.0,No,155000.0,No,M,Bachelors,Professional,60,Private,24700,6,Minivan,yes,No,3,10.0,Highly Rural/ Rural,0,0,1.0
7193,490269648,0,1953-01-07,46.0,0,12.0,50000.0,No,185000.0,Yes,M,Bachelors,Manager,52,Private,14370,1,Minivan,yes,No,0,12.0,Highly Urban/ Urban,0,0,1.0
7194,613610605,0,1945-07-17,54.0,0,13.0,66000.0,No,237000.0,Yes,M,High School,Manager,48,Private,8080,4,Pickup,yes,No,0,9.0,Highly Urban/ Urban,3238,2,0.999
7195,845296243,0,1952-05-02,47.0,0,13.0,11000.0,No,103000.0,Yes,F,Bachelors,Home Maker,37,Private,6200,4,SUV,no,No,0,9.0,Highly Urban/ Urban,0,0,1.0
7196,97167392,0,1942-05-07,57.0,0,15.0,163000.0,No,427000.0,No,F,Masters,Lawyer,33,Private,36350,9,Van,no,No,3,16.0,Highly Urban/ Urban,2106,2,0.057
7197,450038290,0,1955-12-06,43.0,0,9.0,13000.0,No,,No,M,Bachelors,Student,30,Private,2800,1,Minivan,yes,No,0,,Highly Urban/ Urban,2112,2,1.0
7198,499594855,0,1958-08-02,41.0,2,0.0,0.0,No,,Yes,M,High School,Student,43,Commercial,10950,9,Pickup,yes,No,0,1.0,Highly Rural/ Rural,0,0,0.741
7199,869588684,0,1950-06-03,49.0,0,12.0,44000.0,No,,No,F,High School,Blue Collar,39,Commercial,14990,9,Minivan,no,No,0,1.0,Highly Urban/ Urban,2668,5,1.0
7200,263485915,0,1949-09-07,50.0,0,12.0,77000.0,No,,Yes,F,Bachelors,Professional,25,Private,12170,11,Pickup,no,No,1,5.0,Highly Urban/ Urban,0,0,1.0
7201,252476945,1,1945-03-28,54.0,1,15.0,95000.0,Yes,272000.0,No,M,Masters,Lawyer,37,Private,18650,10,Van,no,No,7,16.0,Highly Urban/ Urban,0,0,0.309
7202,728428518,0,1949-05-13,50.0,0,11.0,168000.0,No,406000.0,Yes,M,PhD,Unknown,42,Commercial,23320,11,Panel Truck,yes,No,0,16.0,Highly Urban/ Urban,0,0,1.0
7203,614454384,0,1951-10-05,48.0,0,11.0,44000.0,No,200000.0,Yes,F,Bachelors,Clerical,12,Private,11400,17,SUV,no,Yes,0,11.0,Highly Urban/ Urban,0,0,1.0
7204,842349966,0,1965-02-22,34.0,3,14.0,140000.0,No,387000.0,Yes,F,Bachelors,Clerical,24,Private,28580,4,Minivan,no,No,0,10.0,Highly Urban/ Urban,0,0,0.273
7205,909930291,0,1948-10-14,51.0,0,15.0,167000.0,No,429000.0,Yes,M,Masters,Manager,17,Commercial,27520,6,Panel Truck,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7206,233361667,0,1963-12-04,35.0,0,12.0,43000.0,No,200000.0,No,M,Bachelors,Professional,55,Private,1500,6,Minivan,yes,No,0,15.0,Highly Rural/ Rural,0,0,1.0
7207,149919152,0,1952-09-30,47.0,0,7.0,30000.0,No,,No,M,Below High Sc,Clerical,27,Private,6200,4,Minivan,no,No,3,7.0,Highly Urban/ Urban,3043,5,1.0
7208,382198324,0,1947-02-19,52.0,0,13.0,43000.0,No,203000.0,Yes,F,High School,Clerical,23,Private,11040,1,SUV,no,No,5,1.0,Highly Urban/ Urban,0,0,1.0
7209,291961707,0,1951-02-21,48.0,0,8.0,47000.0,No,191000.0,Yes,F,Bachelors,Manager,32,Private,9820,7,SUV,no,No,1,10.0,Highly Urban/ Urban,0,0,1.0
7210,585866711,0,1959-05-25,40.0,0,,93000.0,No,238000.0,Yes,M,Masters,Lawyer,46,Private,5500,16,Pickup,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
7211,297892311,0,1964-10-27,35.0,0,,73000.0,No,258000.0,Yes,M,PhD,Unknown,6,Commercial,20680,10,Van,no,Yes,7,13.0,Highly Urban/ Urban,0,0,1.0
7212,689062140,0,1950-04-10,49.0,0,13.0,74000.0,No,250000.0,Yes,M,Bachelors,Blue Collar,62,Private,13790,7,Minivan,yes,No,6,8.0,Highly Urban/ Urban,0,0,1.0
7213,618326051,0,1955-06-07,44.0,2,14.0,102000.0,No,,Yes,F,Bachelors,Manager,5,Private,22700,10,Minivan,no,No,1,4.0,Highly Urban/ Urban,0,0,0.714
7214,253352702,1,1955-01-31,44.0,1,13.0,81000.0,No,260000.0,Yes,M,Masters,Professional,41,Private,9580,1,Minivan,no,Yes,0,16.0,Highly Urban/ Urban,5453,3,0.15
7215,806349764,0,1940-04-24,59.0,0,14.0,76000.0,No,221000.0,No,M,Bachelors,Professional,13,Private,17210,1,Van,no,Yes,0,6.0,Highly Urban/ Urban,0,0,1.0
7216,976068152,0,1959-09-11,40.0,0,11.0,59000.0,No,167000.0,No,F,Bachelors,Professional,20,Private,7720,4,SUV,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
7217,235509680,0,1959-07-09,40.0,0,13.0,58000.0,No,210000.0,Yes,M,Bachelors,Manager,20,Commercial,11310,10,Pickup,yes,No,0,13.0,Highly Urban/ Urban,0,0,1.0
7218,672745912,0,1942-11-28,56.0,0,11.0,41000.0,No,216000.0,No,M,Bachelors,Clerical,54,Private,14310,1,Minivan,yes,No,0,9.0,Highly Rural/ Rural,0,0,1.0
7219,543971880,0,1945-03-08,54.0,0,14.0,90000.0,No,262000.0,Yes,M,Masters,Lawyer,55,Private,11230,13,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7220,336827106,1,1963-09-02,36.0,3,14.0,84000.0,No,271000.0,Yes,F,Below High Sc,Blue Collar,49,Commercial,16140,4,SUV,no,No,0,8.0,Highly Rural/ Rural,0,0,0.933
7221,492484970,0,1961-06-22,38.0,0,11.0,74000.0,No,,Yes,F,Bachelors,Professional,33,Private,8860,1,SUV,no,No,3,,Highly Urban/ Urban,0,0,1.0
7222,81804431,1,1954-07-13,45.0,2,13.0,81000.0,Yes,231000.0,No,F,High School,Blue Collar,40,Private,15810,6,SUV,no,Yes,0,1.0,Highly Urban/ Urban,5951,2,1.0
7223,588766853,0,1966-03-09,33.0,3,14.0,7000.0,No,,Yes,M,Below High Sc,Clerical,9,Private,15770,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,677,4,1.0
7224,749101224,1,1961-03-02,38.0,2,0.0,0.0,No,,Yes,M,High School,Student,17,Commercial,5300,1,Minivan,yes,No,4,5.0,Highly Urban/ Urban,1897,4,0.165
7225,205543280,0,1960-06-14,39.0,0,9.0,60000.0,No,,No,F,Bachelors,Manager,58,Private,9930,4,SUV,no,No,0,,Highly Urban/ Urban,3521,5,1.0
7226,341162899,0,1954-05-03,45.0,0,12.0,3000.0,No,,No,M,High School,Student,33,Commercial,5800,4,Pickup,yes,No,2,7.0,Highly Urban/ Urban,0,0,1.0
7227,412509451,0,1959-11-02,40.0,0,12.0,31000.0,No,,No,F,Below High Sc,Blue Collar,9,Private,6100,6,Sports Car,no,No,3,1.0,Highly Urban/ Urban,1737,4,0.804
7228,606143934,0,1948-03-03,51.0,0,7.0,40000.0,No,,No,F,Masters,Lawyer,44,Private,10630,7,SUV,no,Yes,3,1.0,Highly Rural/ Rural,0,0,1.0
7229,348276131,0,1959-04-09,40.0,0,11.0,106000.0,No,296000.0,Yes,F,PhD,Doctor,21,Private,16070,3,Minivan,no,No,0,11.0,Highly Urban/ Urban,0,0,1.0
7230,543547880,0,1972-10-07,27.0,3,,0.0,Yes,,No,F,Bachelors,Student,16,Commercial,20510,11,Sports Car,no,No,7,8.0,Highly Urban/ Urban,5003,4,0.912
7231,373550207,1,1957-08-12,42.0,4,0.0,0.0,Yes,93000.0,No,F,High School,Student,51,Commercial,9090,16,SUV,no,No,0,1.0,Highly Urban/ Urban,5400,3,1.0
7232,873076961,0,1944-02-22,55.0,0,8.0,,No,165000.0,No,M,Below High Sc,Blue Collar,25,Private,21520,1,Van,no,No,4,1.0,Highly Urban/ Urban,0,0,1.0
7233,526517149,0,1945-07-16,54.0,0,9.0,276000.0,No,,No,M,PhD,Manager,26,Private,19570,6,Van,yes,Yes,0,10.0,Highly Urban/ Urban,0,0,1.0
7234,724904951,0,1951-07-06,48.0,0,,27000.0,No,147000.0,Yes,F,Below High Sc,Blue Collar,33,Private,27420,7,Pickup,no,No,0,6.0,Highly Urban/ Urban,0,0,0.012
7235,638092102,1,1954-02-01,45.0,3,14.0,81000.0,No,235000.0,Yes,M,Bachelors,Professional,33,Commercial,29590,10,Panel Truck,yes,No,0,7.0,Highly Urban/ Urban,0,0,1.0
7236,220509569,1,1962-03-17,37.0,2,13.0,36000.0,No,145000.0,Yes,M,High School,Blue Collar,36,Commercial,8770,4,Pickup,no,No,4,1.0,Highly Urban/ Urban,2144,2,1.0
7237,185505417,0,1950-11-28,48.0,0,0.0,,No,,No,F,High School,Home Maker,5,Private,10220,4,SUV,no,No,2,1.0,Highly Urban/ Urban,0,0,0.345
7238,439078387,0,1968-02-25,31.0,1,12.0,55000.0,No,,Yes,M,Below High Sc,Blue Collar,33,Private,6990,1,Pickup,yes,No,3,4.0,Highly Urban/ Urban,724,4,1.0
7239,54589002,3,1954-02-19,45.0,3,6.0,30000.0,No,86000.0,Yes,F,High School,Clerical,33,Private,11510,1,SUV,no,No,1,1.0,Highly Urban/ Urban,7291,2,1.0
7240,501699878,0,1958-12-31,40.0,1,16.0,67000.0,No,237000.0,Yes,F,Bachelors,Manager,28,Private,12200,13,Sports Car,no,No,6,11.0,Highly Urban/ Urban,0,0,0.417
7241,431450641,0,1944-12-25,54.0,0,15.0,5000.0,No,121000.0,Yes,M,High School,Student,25,Private,7770,13,Pickup,no,No,1,1.0,Highly Urban/ Urban,6491,3,0.147
7242,468784498,0,1962-04-13,37.0,0,12.0,78000.0,No,,Yes,F,High School,Blue Collar,29,Commercial,13010,6,SUV,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
7243,65426727,0,1974-04-21,25.0,1,10.0,36000.0,Yes,,No,M,Below High Sc,Clerical,25,Private,12710,3,Minivan,yes,No,6,1.0,Highly Urban/ Urban,49180,5,1.0
7244,235789990,1,1961-08-08,38.0,2,15.0,10000.0,No,127000.0,Yes,F,High School,Home Maker,46,Private,6340,1,SUV,no,No,0,11.0,Highly Rural/ Rural,0,0,0.555
7245,82178775,0,1952-06-21,47.0,0,8.0,56000.0,No,219000.0,Yes,M,Below High Sc,Clerical,14,Private,18500,1,Van,no,No,2,1.0,Highly Rural/ Rural,0,0,1.0
7246,442256856,0,1949-06-16,50.0,0,9.0,60000.0,No,,No,M,High School,Blue Collar,27,Commercial,14030,6,Minivan,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7247,167699167,0,1957-07-09,42.0,0,13.0,130000.0,No,,Yes,M,Masters,Unknown,33,Commercial,27770,13,Panel Truck,yes,No,1,14.0,Highly Urban/ Urban,0,0,1.0
7248,135902969,0,1948-11-20,50.0,0,12.0,116000.0,No,329000.0,Yes,F,Bachelors,Professional,25,Commercial,26750,6,Pickup,no,No,0,7.0,Highly Urban/ Urban,0,0,1.0
7249,782411054,0,1956-05-28,43.0,0,,19000.0,No,97000.0,No,M,Below High Sc,Clerical,34,Private,20430,1,Minivan,no,No,6,8.0,Highly Urban/ Urban,0,0,1.0
7250,915642208,0,1970-05-03,29.0,1,12.0,58000.0,No,178000.0,Yes,M,Bachelors,Professional,45,Private,16380,1,Minivan,no,No,0,11.0,Highly Urban/ Urban,0,0,0.855
7251,173400710,0,1948-07-27,51.0,0,8.0,74000.0,No,223000.0,No,M,Masters,Unknown,52,Commercial,44130,7,Panel Truck,no,No,0,18.0,Highly Urban/ Urban,4208,1,1.0
7252,632824663,0,1965-03-10,34.0,1,10.0,47000.0,Yes,182000.0,No,M,Bachelors,Blue Collar,13,Commercial,15250,10,Minivan,no,No,0,8.0,Highly Urban/ Urban,0,0,1.0
7253,879600393,0,1954-01-14,45.0,2,15.0,44000.0,No,136000.0,Yes,M,Below High Sc,Blue Collar,9,Commercial,5900,1,Pickup,yes,No,2,1.0,Highly Rural/ Rural,0,0,1.0
7254,933243471,0,1945-04-05,54.0,0,7.0,79000.0,No,258000.0,No,M,Bachelors,Blue Collar,5,Commercial,5000,1,Pickup,yes,No,2,11.0,Highly Urban/ Urban,0,0,1.0
7255,319577550,0,1957-12-04,41.0,3,12.0,,Yes,,No,F,High School,Student,5,Commercial,7960,4,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,0.627
7256,616797600,0,1957-12-11,41.0,0,13.0,212000.0,No,524000.0,Yes,F,PhD,Doctor,19,Private,30340,1,Pickup,no,No,2,22.0,Highly Urban/ Urban,0,0,0.747
7257,948238200,0,1957-12-17,41.0,0,12.0,44000.0,No,161000.0,No,F,Bachelors,Manager,10,Private,5600,1,Sports Car,no,No,5,1.0,Highly Urban/ Urban,0,0,1.0
7258,673977936,0,1947-04-27,52.0,0,,128000.0,No,,Yes,M,PhD,Unknown,42,Commercial,20920,6,Van,no,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7259,835340718,0,1951-09-16,48.0,0,9.0,77000.0,No,243000.0,No,M,High School,Blue Collar,12,Commercial,24680,7,Panel Truck,no,No,2,1.0,Highly Urban/ Urban,6607,2,0.525
7260,760612870,1,1959-01-03,40.0,2,15.0,54000.0,Yes,188000.0,No,F,Bachelors,Professional,35,Private,11660,10,SUV,no,No,1,6.0,Highly Urban/ Urban,0,0,1.0
7261,24728362,0,1954-07-07,45.0,0,14.0,24000.0,No,156000.0,Yes,F,Masters,Lawyer,24,Private,21410,1,SUV,no,No,0,13.0,Highly Rural/ Rural,0,0,1.0
7262,213470988,0,1950-06-21,49.0,0,13.0,,No,373000.0,Yes,F,PhD,Doctor,26,Private,7430,6,SUV,no,Yes,0,16.0,Highly Urban/ Urban,0,0,1.0
7263,313108389,0,1952-09-12,47.0,0,14.0,139000.0,No,392000.0,Yes,F,PhD,Doctor,29,Private,9990,1,SUV,no,No,4,17.0,Highly Urban/ Urban,0,0,0.483
7264,356941816,1,1956-08-18,43.0,1,12.0,34000.0,Yes,,No,M,Bachelors,Manager,22,Commercial,9190,4,Pickup,no,No,5,,Highly Urban/ Urban,3393,2,1.0
7265,601471307,2,1954-07-07,45.0,2,14.0,122000.0,No,319000.0,Yes,M,Bachelors,Blue Collar,44,Commercial,19250,1,Minivan,yes,No,0,9.0,Highly Urban/ Urban,0,0,0.612
7266,721194428,0,1936-06-03,63.0,1,16.0,71000.0,No,236000.0,Yes,M,Masters,Lawyer,58,Private,24590,9,Minivan,yes,No,2,15.0,Highly Urban/ Urban,0,0,1.0
7267,478592104,0,1964-10-06,35.0,0,10.0,33000.0,No,93000.0,No,M,High School,Blue Collar,18,Commercial,22950,1,Panel Truck,yes,No,6,11.0,Highly Urban/ Urban,4363,4,0.261
7268,362905958,0,1955-06-07,44.0,2,11.0,49000.0,Yes,,No,M,Below High Sc,Clerical,62,Private,22390,1,Van,yes,No,1,6.0,Highly Rural/ Rural,0,0,1.0
7269,349350368,0,1947-05-21,52.0,0,9.0,41000.0,No,173000.0,Yes,M,High School,Professional,5,Commercial,26650,9,Panel Truck,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7270,511590420,0,1959-01-20,40.0,3,15.0,52000.0,No,130000.0,Yes,F,Below High Sc,Blue Collar,9,Private,10720,6,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7271,510476606,0,1944-09-15,55.0,0,13.0,81000.0,No,275000.0,Yes,M,PhD,Doctor,41,Private,15060,9,Minivan,yes,No,2,19.0,Highly Urban/ Urban,0,0,1.0
7272,257833353,0,1963-03-23,36.0,1,5.0,103000.0,No,269000.0,Yes,F,Bachelors,Professional,32,Private,11750,1,SUV,no,No,2,10.0,Highly Urban/ Urban,0,0,1.0
7273,627873239,0,1953-03-12,46.0,0,9.0,64000.0,No,228000.0,No,M,High School,Blue Collar,38,Commercial,8410,1,Pickup,yes,Yes,3,10.0,Highly Urban/ Urban,3281,2,1.0
7274,170442280,0,1951-04-17,48.0,0,12.0,29000.0,No,159000.0,Yes,M,Below High Sc,Clerical,60,Private,9160,6,Pickup,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7275,116534791,0,1952-05-15,47.0,0,0.0,0.0,No,71000.0,Yes,M,High School,Student,29,Private,20430,4,Van,no,No,1,5.0,Highly Rural/ Rural,0,0,1.0
7276,120982530,0,1955-02-28,44.0,2,14.0,183000.0,No,470000.0,Yes,F,PhD,Doctor,24,Private,14670,10,SUV,no,No,2,18.0,Highly Urban/ Urban,0,0,1.0
7277,749933502,0,1972-01-18,27.0,3,7.0,132000.0,Yes,,No,F,Bachelors,Professional,32,Private,8790,1,Minivan,no,No,3,1.0,Highly Urban/ Urban,0,0,1.0
7278,108450748,0,1951-09-10,48.0,0,12.0,105000.0,No,,No,F,Masters,Lawyer,25,Private,16970,1,Sports Car,no,No,3,14.0,Highly Urban/ Urban,0,0,1.0
7279,398088595,0,1954-03-25,45.0,2,10.0,12000.0,Yes,,No,F,Bachelors,Student,56,Commercial,5240,14,SUV,no,No,2,5.0,Highly Rural/ Rural,0,0,1.0
7280,916886261,0,1944-11-08,55.0,0,15.0,61000.0,No,,Yes,M,Bachelors,Professional,21,Commercial,23120,4,Panel Truck,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7281,286953450,1,1958-10-09,41.0,2,,123000.0,No,316000.0,Yes,F,Masters,Manager,17,Private,14750,9,Minivan,no,No,3,13.0,Highly Urban/ Urban,0,0,1.0
7282,541025434,0,1960-12-17,38.0,2,12.0,8000.0,Yes,,No,F,Below High Sc,Student,36,Private,22630,7,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7283,132147876,0,1960-10-24,39.0,0,7.0,140000.0,No,352000.0,Yes,F,Bachelors,Manager,8,Private,15550,11,SUV,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
7284,909533062,0,1954-06-05,45.0,0,,,No,,No,F,Bachelors,Professional,16,Private,16800,4,SUV,no,No,1,12.0,Highly Urban/ Urban,2580,2,0.567
7285,727656367,0,1959-09-19,40.0,0,11.0,,No,,No,M,Below High Sc,Student,32,Private,6680,4,Pickup,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7286,982415908,0,1953-10-22,46.0,0,,72000.0,No,246000.0,No,M,Masters,Professional,53,Commercial,30710,8,Panel Truck,yes,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7287,199570988,0,1951-12-04,47.0,0,13.0,88000.0,No,280000.0,No,M,Masters,Lawyer,50,Private,16040,6,Minivan,yes,No,0,7.0,Highly Urban/ Urban,0,0,1.0
7288,656344335,0,1954-12-09,44.0,0,7.0,87000.0,No,,No,M,Bachelors,Professional,40,Commercial,31300,3,Panel Truck,yes,No,0,9.0,Highly Urban/ Urban,0,0,1.0
7289,360675457,0,1952-10-18,47.0,0,10.0,91000.0,No,301000.0,Yes,F,High School,Professional,16,Private,15280,7,SUV,no,No,2,6.0,Highly Urban/ Urban,0,0,0.195
7290,241017103,0,1949-04-25,50.0,0,8.0,94000.0,No,286000.0,Yes,M,High School,Blue Collar,60,Commercial,27140,7,Panel Truck,yes,No,3,1.0,Highly Urban/ Urban,7911,2,0.369
7291,202104189,0,1936-07-05,63.0,0,15.0,39000.0,No,183000.0,Yes,M,High School,Manager,47,Private,20960,1,SUV,yes,No,0,8.0,Highly Urban/ Urban,0,0,0.732
7292,29118224,0,1948-11-28,50.0,0,0.0,0.0,No,73000.0,Yes,F,Masters,Home Maker,27,Private,18080,4,SUV,no,No,0,18.0,Highly Urban/ Urban,0,0,1.0
7293,396892250,0,1945-07-28,54.0,0,12.0,17000.0,No,,No,M,High School,Clerical,33,Private,8600,7,Minivan,yes,No,0,5.0,Highly Rural/ Rural,0,0,0.873
7294,233696411,0,1958-04-15,41.0,2,11.0,48000.0,Yes,,No,F,Bachelors,Professional,16,Private,24250,1,Minivan,no,Yes,1,3.0,Highly Urban/ Urban,0,0,1.0
7295,548582335,0,1938-04-06,61.0,0,,80000.0,No,286000.0,Yes,F,Masters,Lawyer,5,Private,21160,10,Sports Car,no,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7296,545422306,0,1961-06-12,38.0,0,9.0,21000.0,No,110000.0,No,F,High School,Clerical,50,Private,14990,1,SUV,no,No,5,9.0,Highly Urban/ Urban,2746,5,0.612
7297,149129641,0,1954-11-12,45.0,2,14.0,20000.0,No,125000.0,Yes,M,Below High Sc,Clerical,30,Commercial,23470,4,Panel Truck,yes,No,0,1.0,Highly Urban/ Urban,0,0,0.18
7298,280820132,2,1963-03-02,36.0,2,11.0,24000.0,No,118000.0,Yes,M,High School,Clerical,83,Private,10620,10,Minivan,no,No,3,1.0,Highly Rural/ Rural,0,0,1.0
7299,826891719,0,1965-04-18,34.0,1,0.0,0.0,No,,Yes,F,High School,Student,17,Commercial,4900,1,SUV,no,No,3,9.0,Highly Urban/ Urban,960,2,0.831
7300,100830732,0,1957-03-08,42.0,2,13.0,7000.0,No,95000.0,Yes,F,Bachelors,Home Maker,25,Private,14300,17,SUV,no,No,5,9.0,Highly Urban/ Urban,0,0,1.0
7301,334919457,0,1943-12-05,55.0,0,12.0,46000.0,No,,No,F,High School,Blue Collar,92,Private,7280,7,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7302,772237115,0,1945-01-17,54.0,0,13.0,167000.0,No,430000.0,Yes,M,Masters,Unknown,35,Commercial,27710,3,Panel Truck,no,No,0,5.0,Highly Urban/ Urban,0,0,1.0
7303,890494842,0,1963-03-27,36.0,3,0.0,0.0,No,,Yes,M,Bachelors,Student,30,Private,5100,1,Pickup,yes,Yes,0,7.0,Highly Urban/ Urban,0,0,1.0
7304,983362961,0,1961-09-09,38.0,0,9.0,71000.0,No,227000.0,Yes,M,Bachelors,Blue Collar,19,Commercial,17560,3,Van,yes,No,5,7.0,Highly Urban/ Urban,2468,3,1.0
7305,294807433,0,1953-12-22,45.0,2,13.0,21000.0,Yes,,No,F,Below High Sc,Clerical,21,Private,8130,3,SUV,no,No,10,1.0,Highly Urban/ Urban,1856,4,0.732
7306,724232983,0,1948-04-11,51.0,0,14.0,115000.0,No,291000.0,Yes,M,Masters,Lawyer,40,Private,26980,9,Minivan,no,Yes,1,10.0,Highly Urban/ Urban,0,0,1.0
7307,482073984,0,1960-10-20,39.0,0,,94000.0,No,286000.0,Yes,M,Bachelors,Professional,33,Private,5300,9,Pickup,yes,No,7,6.0,Highly Urban/ Urban,0,0,1.0
7308,275543036,0,1971-02-04,28.0,0,7.0,24000.0,No,,No,F,Below High Sc,Clerical,38,Private,18820,1,SUV,no,No,2,,Highly Urban/ Urban,6387,3,0.108
7309,323766565,0,1953-09-19,46.0,1,9.0,50000.0,Yes,228000.0,No,M,Bachelors,Blue Collar,50,Commercial,6100,3,Pickup,no,No,0,5.0,Highly Urban/ Urban,7145,2,0.255
7310,874329821,0,1931-07-04,68.0,0,19.0,67000.0,No,249000.0,Yes,M,PhD,Doctor,14,Private,15820,3,SUV,yes,No,4,11.0,Highly Urban/ Urban,0,0,1.0
7311,469491663,0,1945-08-23,54.0,0,6.0,52000.0,No,188000.0,Yes,M,High School,Blue Collar,36,Commercial,12120,4,Minivan,yes,No,8,5.0,Highly Urban/ Urban,5126,5,0.111
7312,279396930,0,1962-07-22,37.0,1,12.0,19000.0,Yes,94000.0,No,M,High School,Clerical,19,Private,7070,9,Pickup,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
7313,706306036,0,1944-02-19,55.0,0,13.0,240000.0,No,601000.0,Yes,F,PhD,Lawyer,31,Private,31020,1,Minivan,no,Yes,3,1.0,Highly Urban/ Urban,0,0,0.072
7314,638980016,0,1956-07-17,43.0,0,13.0,120000.0,No,281000.0,Yes,F,High School,Manager,25,Private,17840,14,SUV,no,No,4,8.0,Highly Urban/ Urban,0,0,1.0
7315,728005011,0,1953-03-29,46.0,0,,,No,,No,M,High School,Blue Collar,53,Commercial,14620,7,Minivan,yes,No,5,1.0,Highly Urban/ Urban,6988,4,0.252
7316,998212966,1,1954-01-12,45.0,2,14.0,30000.0,No,145000.0,Yes,F,Below High Sc,Clerical,41,Private,9040,11,SUV,no,No,0,4.0,Highly Urban/ Urban,0,0,0.012
7317,536957751,1,1961-02-21,38.0,3,13.0,90000.0,Yes,245000.0,No,F,Bachelors,Blue Collar,58,Commercial,14350,16,SUV,no,No,0,12.0,Highly Rural/ Rural,0,0,1.0
7318,486162680,0,1958-03-15,41.0,1,0.0,0.0,No,,Yes,F,Bachelors,Home Maker,19,Private,8760,11,SUV,no,No,7,14.0,Highly Urban/ Urban,0,0,1.0
7319,690716620,1,1961-02-27,38.0,1,11.0,105000.0,Yes,282000.0,No,M,Bachelors,Professional,39,Commercial,30260,1,Panel Truck,yes,No,3,8.0,Highly Urban/ Urban,1696,3,1.0
7320,497331046,0,1953-09-29,46.0,0,10.0,68000.0,No,228000.0,No,M,Bachelors,Professional,13,Commercial,18820,16,Van,no,No,0,13.0,Highly Urban/ Urban,5102,4,1.0
7321,97750917,0,1952-04-27,47.0,0,11.0,31000.0,No,190000.0,Yes,F,Bachelors,Manager,31,Private,8720,1,SUV,no,No,8,4.0,Highly Urban/ Urban,0,0,1.0
7322,191027553,1,1943-08-29,56.0,2,13.0,68000.0,No,245000.0,Yes,M,Bachelors,Professional,29,Commercial,23520,5,Panel Truck,no,No,4,11.0,Highly Urban/ Urban,58851,7,0.549
7323,895391382,0,1970-09-16,29.0,0,0.0,0.0,No,,Yes,F,Below High Sc,Student,15,Private,4640,1,Sports Car,no,No,2,5.0,Highly Urban/ Urban,0,0,0.789
7324,186926679,0,1951-07-29,48.0,0,11.0,63000.0,No,240000.0,No,M,Masters,Manager,37,Private,14640,1,Minivan,yes,No,0,17.0,Highly Urban/ Urban,0,0,1.0
7325,681756609,0,1944-05-24,55.0,0,,78000.0,No,249000.0,No,M,Masters,Lawyer,28,Private,14750,4,Minivan,no,No,2,11.0,Highly Urban/ Urban,0,0,1.0
7326,846274695,0,1951-03-01,48.0,0,10.0,30000.0,No,160000.0,Yes,M,High School,Clerical,18,Private,25250,6,Minivan,yes,No,0,,Highly Urban/ Urban,0,0,1.0
7327,613258442,0,1958-06-13,41.0,2,,72000.0,Yes,214000.0,No,F,Bachelors,Professional,35,Private,14910,4,SUV,no,No,4,5.0,Highly Rural/ Rural,0,0,1.0
7328,617583850,2,1962-07-22,37.0,2,9.0,116000.0,Yes,,No,F,Bachelors,Manager,51,Private,33760,1,Minivan,no,No,7,9.0,Highly Urban/ Urban,6261,3,0.774
7329,931221104,0,1963-09-17,36.0,0,11.0,,No,,No,F,High School,Home Maker,35,Private,13980,6,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7330,769874710,0,1969-02-16,30.0,1,,45000.0,Yes,194000.0,No,F,Below High Sc,Blue Collar,24,Private,8960,1,Sports Car,no,Yes,0,1.0,Highly Urban/ Urban,5452,2,0.066
7331,599152796,0,1957-06-17,42.0,0,,,No,286000.0,Yes,F,Bachelors,Professional,33,Private,5700,11,SUV,no,No,2,11.0,Highly Rural/ Rural,0,0,0.621
7332,667450590,0,1959-01-27,40.0,0,14.0,61000.0,No,159000.0,Yes,M,Masters,Lawyer,23,Private,13780,10,Minivan,yes,No,0,22.0,Highly Urban/ Urban,3022,3,1.0
